stock_code,stock_name,entry_date,entry_price,exit_date,exit_price,quantity,pnl,pnl_pct,exit_reason,holding_days
META,Meta,2023-03-06,183.6173553466797,2023-03-17,194.25306701660156,66,702.0,0.0579,ES3 트레일링스탑,9
LRCX,Lam Research,2023-03-16,50.049991607666016,2023-03-27,48.16337203979492,308,-581.0,-0.0377,ES1 손절 -3%,7
AMAT,Applied Materials,2023-03-14,117.26648712158203,2023-03-28,113.42710876464844,101,-388.0,-0.0327,ES1 손절 -3%,10
AMAT,Applied Materials,2023-04-03,119.19593048095703,2023-04-05,114.3236312866211,88,-429.0,-0.0409,ES1 손절 -3%,2
QCOM,Qualcomm,2023-03-22,113.90819549560547,2023-04-12,112.320556640625,1,-2.0,-0.0139,ES4 데드크로스,14
ISRG,Intuitive Surgical,2023-03-17,237.8000030517578,2023-04-19,298.57000732421875,54,3282.0,0.2556,ES2 익절 +20%,22
INTC,Intel,2023-03-14,27.33852767944336,2023-04-20,30.120208740234375,437,1216.0,0.1017,ES3 트레일링스탑,26
MU,Micron,2023-03-21,57.789554595947266,2023-04-24,58.77547836303711,2,2.0,0.0171,ES4 데드크로스,23
AVGO,Broadcom,2023-04-21,60.94791030883789,2023-04-26,59.3387451171875,262,-422.0,-0.0264,ES4 데드크로스,3
MU,Micron,2023-04-28,63.565616607666016,2023-05-01,61.58042907714844,200,-397.0,-0.0312,ES1 손절 -3%,1
AAPL,Apple,2023-03-08,150.68698120117188,2023-05-05,171.09136962890625,9,184.0,0.1354,ES5 보유기간 초과,41
GOOGL,Alphabet,2023-03-14,93.26531219482422,2023-05-11,115.69583892822266,128,2871.0,0.2405,ES2 익절 +20%,41
MSFT,Microsoft,2023-03-15,259.2993469238281,2023-05-12,301.82232666015625,46,1956.0,0.1640,ES5 보유기간 초과,41
NVDA,NVIDIA,2023-03-16,25.519790649414062,2023-05-15,28.928955078125,75,256.0,0.1336,ES5 보유기간 초과,41
AMAT,Applied Materials,2023-05-02,109.29542541503906,2023-05-24,118.92669677734375,114,1098.0,0.0881,ES3 트레일링스탑,16
AMD,AMD,2023-05-08,95.04000091552734,2023-05-25,120.3499984741211,15,380.0,0.2663,ES2 익절 +20%,13
BKNG,Booking,2023-03-29,2524.607177734375,2023-05-26,2543.6123046875,6,114.0,0.0075,ES4 데드크로스,41
AVGO,Broadcom,2023-05-11,60.44424819946289,2023-05-26,78.26541900634766,237,4224.0,0.2948,ES2 익절 +20%,11
MU,Micron,2023-05-15,63.84215545654297,2023-05-31,67.35823059082031,248,872.0,0.0551,ES3 트레일링스탑,11
NFLX,Netflix,2023-05-09,33.2140007019043,2023-06-01,40.3129997253418,4,28.0,0.2137,ES2 익절 +20%,16
AMZN,Amazon,2023-04-17,102.73999786376953,2023-06-02,124.25,98,2108.0,0.2094,ES2 익절 +20%,33
INTC,Intel,2023-05-31,30.811965942382812,2023-06-05,29.263526916503906,480,-743.0,-0.0503,ES1 손절 -3%,3
GOOGL,Alphabet,2023-06-15,124.15193939208984,2023-06-21,119.64598083496094,146,-658.0,-0.0363,ES1 손절 -3%,3
MU,Micron,2023-06-16,66.82490539550781,2023-06-21,64.98784637451172,6,-11.0,-0.0275,ES4 데드크로스,2
META,Meta,2023-04-27,236.9051513671875,2023-06-23,286.72711181640625,67,3338.0,0.2103,ES2 익절 +20%,39
QCOM,Qualcomm,2023-05-30,108.33280181884766,2023-06-26,109.67755126953125,164,221.0,0.0124,ES4 데드크로스,18
LRCX,Lam Research,2023-06-27,63.23883819580078,2023-07-05,61.2339973449707,284,-569.0,-0.0317,ES1 손절 -3%,5
QCOM,Qualcomm,2023-07-03,112.93131256103516,2023-07-05,110.14775848388672,10,-28.0,-0.0246,ES4 데드크로스,1
AMAT,Applied Materials,2023-07-03,142.1199951171875,2023-07-06,137.14720153808594,127,-632.0,-0.0350,ES1 손절 -3%,2
TSLA,Tesla,2023-07-05,282.4800109863281,2023-07-10,269.6099853515625,63,-811.0,-0.0456,ES1 손절 -3%,3
MSFT,Microsoft,2023-05-25,319.07611083984375,2023-07-21,336.5513000488281,45,786.0,0.0548,ES3 트레일링스탑,38
ISRG,Intuitive Surgical,2023-06-15,328.2699890136719,2023-07-25,330.8999938964844,22,58.0,0.0080,ES4 데드크로스,26
AAPL,Apple,2023-05-31,174.96047973632812,2023-07-31,193.91249084472656,100,1895.0,0.1083,ES5 보유기간 초과,41
BKNG,Booking,2023-07-10,2678.787109375,2023-08-02,2832.0146484375,6,919.0,0.0572,ES3 트레일링스탑,17
AMAT,Applied Materials,2023-07-28,148.43124389648438,2023-08-02,143.93716430664062,25,-112.0,-0.0303,ES1 손절 -3%,3
AMD,AMD,2023-08-01,117.5999984741211,2023-08-02,109.3499984741211,156,-1287.0,-0.0702,ES1 손절 -3%,1
PANW,Palo Alto Networks,2023-08-01,126.58499908447266,2023-08-02,118.08499908447266,10,-85.0,-0.0671,ES1 손절 -3%,1
QCOM,Qualcomm,2023-07-13,115.78067779541016,2023-08-03,111.62416076660156,155,-644.0,-0.0359,ES1 손절 -3%,15
TXN,Texas Instruments,2023-06-29,163.8238983154297,2023-08-04,157.1829833984375,109,-724.0,-0.0405,ES1 손절 -3%,25
NVDA,NVIDIA,2023-07-14,45.43594741821289,2023-08-07,45.38397979736328,27,-1.0,-0.0011,ES4 데드크로스,16
AMD,AMD,2023-08-04,115.81999969482422,2023-08-08,113.2300033569336,154,-399.0,-0.0224,ES4 데드크로스,2
AMD,AMD,2023-08-09,110.47000122070312,2023-08-10,110.2300033569336,160,-38.0,-0.0022,ES4 데드크로스,1
AMZN,Amazon,2023-08-02,128.2100067138672,2023-08-16,135.07000732421875,139,954.0,0.0535,ES3 트레일링스탑,10
INTC,Intel,2023-07-27,33.859840393066406,2023-08-17,32.044063568115234,533,-968.0,-0.0536,ES1 손절 -3%,15
PANW,Palo Alto Networks,2023-08-21,120.40499877929688,2023-08-24,113.7249984741211,145,-969.0,-0.0555,ES1 손절 -3%,3
TXN,Texas Instruments,2023-08-23,158.4801483154297,2023-09-07,153.7022705078125,110,-526.0,-0.0301,ES1 손절 -3%,10
NVDA,NVIDIA,2023-08-22,45.634796142578125,2023-09-12,44.84107208251953,381,-302.0,-0.0174,ES4 데드크로스,14
AMAT,Applied Materials,2023-08-24,139.53993225097656,2023-09-13,141.55690002441406,124,250.0,0.0145,ES4 데드크로스,13
PANW,Palo Alto Networks,2023-08-24,113.7249984741211,2023-09-15,120.0999984741211,152,969.0,0.0561,ES3 트레일링스탑,15
MSFT,Microsoft,2023-08-23,320.8112487792969,2023-09-20,314.69915771484375,54,-330.0,-0.0191,ES4 데드크로스,19
BKNG,Booking,2023-09-08,3085.459716796875,2023-09-21,2980.58935546875,5,-524.0,-0.0340,ES1 손절 -3%,9
