stock_code,stock_name,entry_date,entry_price,exit_date,exit_price,quantity,pnl,pnl_pct,exit_reason,holding_days
MSFT,Microsoft,2023-08-23,321.13212112426754,2023-09-20,314.38442807006834,47,-319.0,-0.0210,ES4 데드크로스,19
CRM,Salesforce,2023-08-28,209.3875994415283,2023-09-20,210.2622445678711,46,39.0,0.0042,ES4 데드크로스,16
MA,Mastercard,2023-08-23,395.70304699707026,2023-09-21,397.1772237854004,46,65.0,0.0037,ES4 데드크로스,20
GOOGL,Alphabet,2023-08-25,129.03492713928222,2023-09-22,129.14398114013673,1,0.0,0.0008,ES4 데드크로스,19
BRK-B,Berkshire Hathaway,2023-08-29,358.64829855346676,2023-09-26,359.06059341430665,51,18.0,0.0011,ES4 데드크로스,19
JPM,JPMorgan Chase,2023-09-15,140.79020094299315,2023-09-26,136.84534799194336,1,-4.0,-0.0280,ES4 데드크로스,7
ABBV,AbbVie,2023-09-13,138.5310012512207,2023-10-03,134.84266822814942,130,-482.0,-0.0266,ES4 데드크로스,14
JPM,JPMorgan Chase,2023-09-28,139.63595642089842,2023-10-03,134.7491949005127,131,-643.0,-0.0350,ES1 손절 -3%,3
XOM,Exxon Mobil,2023-08-29,100.92913641357421,2023-10-04,102.27770109558105,1,1.0,0.0134,ES4 데드크로스,25
NVDA,NVIDIA,2023-10-02,44.79788499832153,2023-10-18,42.126623931884765,407,-1090.0,-0.0596,ES1 손절 -3%,12
AMZN,Amazon,2023-10-13,129.91978327941894,2023-10-20,125.04482817077637,1,-5.0,-0.0375,ES1 손절 -3%,5
AAPL,Apple,2023-10-04,171.82002484130857,2023-10-23,170.8249757080078,105,-107.0,-0.0058,ES4 데드크로스,13
JPM,JPMorgan Chase,2023-10-09,137.9786000366211,2023-10-23,134.11696948242187,42,-163.0,-0.0280,ES4 데드크로스,10
ABBV,AbbVie,2023-10-18,138.17742231750486,2023-10-23,133.6981382446289,126,-567.0,-0.0324,ES1 손절 -3%,3
CRM,Salesforce,2023-10-09,204.93716957092283,2023-10-24,201.56669467163087,89,-303.0,-0.0164,ES4 데드크로스,11
META,Meta,2023-10-02,304.9963114929199,2023-10-25,297.15475726318357,59,-465.0,-0.0257,ES4 데드크로스,17
AMZN,Amazon,2023-10-24,128.68855755615232,2023-10-25,121.26860939025879,139,-1034.0,-0.0577,ES1 손절 -3%,1
WMT,Walmart,2023-10-18,52.5618935394287,2023-11-16,50.67085892486572,1,-2.0,-0.0360,ES1 손절 -3%,21
NVDA,NVIDIA,2023-11-03,45.0209624671936,2023-11-24,47.697455909729,400,1068.0,0.0594,ES3 트레일링스탑,14
MSFT,Microsoft,2023-10-06,321.3874421081543,2023-12-05,365.8453058166504,57,2531.0,0.1383,ES5 보유기간 초과,41
PG,Procter & Gamble,2023-11-28,143.88918305969236,2023-12-05,138.38717010498047,126,-696.0,-0.0382,ES1 손절 -3%,5
BRK-B,Berkshire Hathaway,2023-11-03,352.1618075561523,2023-12-06,352.02762487792967,51,-10.0,-0.0004,ES4 데드크로스,22
BRK-B,Berkshire Hathaway,2023-12-15,356.8565,2023-12-27,356.5930621948242,52,-16.0,-0.0007,ES4 데드크로스,7
AMZN,Amazon,2023-10-30,132.84271672058105,2023-12-28,153.22662487792968,133,2708.0,0.1534,ES5 보유기간 초과,41
V,Visa,2023-11-01,234.3522669525146,2024-01-02,254.3149342803955,76,1514.0,0.0852,ES5 보유기간 초과,41
MA,Mastercard,2023-11-03,381.44573141479486,2024-01-04,413.9348634338379,9,292.0,0.0852,ES5 보유기간 초과,41
AAPL,Apple,2023-11-06,177.33097767639157,2024-01-05,179.13782153320312,1,2.0,0.0102,ES5 보유기간 초과,41
NVDA,NVIDIA,2023-12-15,48.911640487670894,2024-01-05,49.02059052658081,382,39.0,0.0022,ES4 데드크로스,13
XOM,Exxon Mobil,2023-12-20,93.93094953918455,2024-01-10,91.35504093933106,4,-10.0,-0.0274,ES4 데드크로스,13
JNJ,Johnson & Johnson,2023-12-29,146.78459266662597,2024-01-26,149.0708421936035,128,290.0,0.0156,ES4 데드크로스,18
NVDA,NVIDIA,2024-01-08,52.27612755966186,2024-01-30,62.6763013343811,364,3782.0,0.1989,ES2 익절 +20%,15
GOOGL,Alphabet,2023-12-18,134.91642837524412,2024-02-05,142.45992127990723,1,8.0,0.0559,ES3 트레일링스탑,32
LLY,Eli Lilly,2023-12-29,574.4684868774414,2024-02-05,694.5705422973633,1,120.0,0.2091,ES2 익절 +20%,24
WMT,Walmart,2023-12-15,49.88313102722167,2024-02-15,55.17771154403687,374,1977.0,0.1061,ES5 보유기간 초과,41
GOOGL,Alphabet,2024-02-12,146.57008393859863,2024-02-15,141.55767196655273,1,-5.0,-0.0342,ES1 손절 -3%,3
MSFT,Microsoft,2024-01-10,376.6642518310546,2024-02-20,396.30444021606445,11,215.0,0.0521,ES3 트레일링스탑,27
PG,Procter & Gamble,2023-12-28,137.6910355377197,2024-02-28,151.87211526489259,137,1940.0,0.1030,ES5 보유기간 초과,41
BRK-B,Berkshire Hathaway,2024-01-02,362.82245144653314,2024-03-01,406.70287536621095,52,2279.0,0.1209,ES5 보유기간 초과,41
AMZN,Amazon,2024-01-12,154.77461511230467,2024-03-13,176.38343756103515,1,22.0,0.1396,ES5 보유기간 초과,41
JNJ,Johnson & Johnson,2024-02-20,148.95589021301268,2024-03-18,147.6223867034912,136,-184.0,-0.0090,ES4 데드크로스,19
XOM,Exxon Mobil,2024-01-26,95.53558754730224,2024-03-26,106.31168797302246,191,2055.0,0.1128,ES5 보유기간 초과,41
V,Visa,2024-03-13,281.2068903198242,2024-03-27,274.6215269165039,74,-490.0,-0.0234,ES4 데드크로스,10
JPM,JPMorgan Chase,2024-01-30,169.03681838989257,2024-03-28,191.69696612548827,119,2693.0,0.1341,ES5 보유기간 초과,41
HD,Home Depot,2024-02-22,353.99881729125974,2024-04-02,347.42243243408205,12,-80.0,-0.0186,ES4 데드크로스,27
COST,Costco,2024-02-05,705.0989257812499,2024-04-04,697.4760201416016,4,-31.0,-0.0108,ES5 보유기간 초과,41
ABBV,AbbVie,2024-03-28,170.1669299163818,2024-04-04,156.5839514465332,125,-1701.0,-0.0798,ES1 손절 -3%,4
BRK-B,Berkshire Hathaway,2024-03-19,412.1717697753906,2024-04-11,407.20237536621096,48,-241.0,-0.0121,ES4 데드크로스,16
META,Meta,2024-04-05,524.7617252807617,2024-04-12,508.37950881958005,40,-658.0,-0.0312,ES1 손절 -3%,5
AAPL,Apple,2024-04-15,171.3036856536865,2024-04-18,165.36795954895018,121,-721.0,-0.0347,ES1 손절 -3%,3
AMZN,Amazon,2024-04-03,182.59241366577146,2024-04-19,174.4553748779297,116,-947.0,-0.0446,ES1 손절 -3%,12
COST,Costco,2024-04-12,725.0771970825194,2024-04-19,702.0574326782227,28,-648.0,-0.0317,ES1 손절 -3%,5
UNH,UnitedHealth,2024-04-19,483.92774972534176,2024-04-23,468.55288970947265,42,-649.0,-0.0318,ES1 손절 -3%,2
GOOGL,Alphabet,2024-03-13,138.88044091796874,2024-04-26,170.48987718200684,150,4738.0,0.2276,ES2 익절 +20%,31
NVDA,NVIDIA,2024-04-30,86.44429861450195,2024-05-01,82.91564332580566,239,-846.0,-0.0408,ES1 손절 -3%,1
LLY,Eli Lilly,2024-04-30,771.1244190063476,2024-05-02,744.7650485229492,26,-688.0,-0.0342,ES1 손절 -3%,2
V,Visa,2024-04-25,271.36453826904295,2024-05-28,267.2018605041504,75,-315.0,-0.0153,ES4 데드크로스,22
JNJ,Johnson & Johnson,2024-05-03,140.85039596557615,2024-05-28,137.06311706542968,146,-556.0,-0.0269,ES4 데드크로스,16
CRM,Salesforce,2024-05-06,272.9496484069824,2024-05-28,266.6721478271484,27,-171.0,-0.0230,ES4 데드크로스,15
BRK-B,Berkshire Hathaway,2024-06-03,415.20479855346673,2024-06-11,408.0915,51,-366.0,-0.0171,ES4 데드크로스,6
AAPL,Apple,2024-04-29,172.1071616668701,2024-06-12,211.22333390808106,120,4690.0,0.2273,ES2 익절 +20%,31
COST,Costco,2024-04-23,716.5207365722655,2024-06-17,860.1719869995118,28,4019.0,0.2005,ES2 익절 +20%,38
LLY,Eli Lilly,2024-05-02,746.2560696411132,2024-06-27,897.1639497070313,27,4071.0,0.2022,ES2 익절 +20%,38
V,Visa,2024-06-20,273.5068762207031,2024-06-27,262.8730942382812,16,-171.0,-0.0389,ES1 손절 -3%,5
PG,Procter & Gamble,2024-06-18,161.3023307647705,2024-06-28,157.5037613067627,140,-535.0,-0.0235,ES4 데드크로스,7
HD,Home Depot,2024-06-12,332.3254932556152,2024-07-01,323.9997725830078,66,-553.0,-0.0251,ES4 데드크로스,12
JNJ,Johnson & Johnson,2024-06-21,141.49433454895018,2024-07-01,139.018709564209,1,-2.0,-0.0175,ES4 데드크로스,6
NVDA,NVIDIA,2024-07-01,124.37107299804686,2024-07-02,122.49489804840088,180,-341.0,-0.0151,ES4 데드크로스,1
MA,Mastercard,2024-07-05,445.4452138366699,2024-07-10,429.51448306274415,50,-800.0,-0.0358,ES1 손절 -3%,3
META,Meta,2024-07-05,537.8037459716796,2024-07-11,509.6795380554199,41,-1156.0,-0.0523,ES1 손절 -3%,4
GOOGL,Alphabet,2024-06-06,175.58009829711912,2024-07-18,176.38334609985353,20,16.0,0.0046,ES4 데드크로스,28
V,Visa,2024-07-18,265.92865737915037,2024-07-24,250.62622860717772,11,-169.0,-0.0575,ES1 손절 -3%,4
MSFT,Microsoft,2024-06-11,427.3348669433593,2024-07-25,412.4056629638672,47,-705.0,-0.0349,ES1 손절 -3%,30
WMT,Walmart,2024-07-08,68.73969152832031,2024-07-30,68.11992986297608,80,-50.0,-0.0090,ES4 데드크로스,16
ABBV,AbbVie,2024-06-03,151.09068278503418,2024-08-01,180.21675860595704,142,4132.0,0.1928,ES5 보유기간 초과,41
V,Visa,2024-08-02,263.3894385681152,2024-08-05,252.86457334899902,27,-285.0,-0.0400,ES1 손절 -3%,1
HD,Home Depot,2024-07-11,341.6441898498535,2024-08-06,341.077221496582,64,-40.0,-0.0017,ES4 데드크로스,18
XOM,Exxon Mobil,2024-07-15,108.72989049530028,2024-08-07,108.9553276977539,189,40.0,0.0021,ES4 데드크로스,17
XOM,Exxon Mobil,2024-08-09,112.16515368652342,2024-08-21,108.09499809265137,48,-196.0,-0.0363,ES1 손절 -3%,8
UNH,UnitedHealth,2024-07-02,483.1780383605956,2024-08-29,572.5403508911132,46,4107.0,0.1849,ES5 보유기간 초과,41
XOM,Exxon Mobil,2024-08-30,112.20246054840086,2024-09-04,108.29439109039306,211,-828.0,-0.0348,ES1 손절 -3%,2
LLY,Eli Lilly,2024-08-09,881.7925938110351,2024-09-09,897.6566815795899,25,393.0,0.0180,ES4 데드크로스,20
UNH,UnitedHealth,2024-09-04,585.9154082031249,2024-09-17,561.3517216186524,39,-961.0,-0.0419,ES1 손절 -3%,9
JNJ,Johnson & Johnson,2024-08-22,154.43096430969237,2024-09-23,156.12440473937988,28,47.0,0.0110,ES4 데드크로스,21
PG,Procter & Gamble,2024-08-30,165.1413099517822,2024-09-24,166.44470155334471,15,19.0,0.0079,ES4 데드크로스,16
MA,Mastercard,2024-07-30,444.08038601684564,2024-09-26,486.59619918823245,51,2165.0,0.0957,ES5 보유기간 초과,41
META,Meta,2024-08-02,486.23574999999994,2024-10-01,573.6204464721679,47,4103.0,0.1797,ES5 보유기간 초과,41
MSFT,Microsoft,2024-09-10,409.82048284912105,2024-10-03,411.3123055114746,56,80.0,0.0036,ES4 데드크로스,17
COST,Costco,2024-08-09,850.2127667236327,2024-10-08,883.7377531127929,26,868.0,0.0394,ES5 보유기간 초과,41
ABBV,AbbVie,2024-10-02,187.34528495788572,2024-10-09,185.00458378601076,126,-298.0,-0.0125,ES4 데드크로스,5
GOOGL,Alphabet,2024-09-19,161.48390864562987,2024-10-11,162.25460568237304,131,98.0,0.0048,ES4 데드크로스,16
BRK-B,Berkshire Hathaway,2024-10-02,457.1266834411621,2024-10-11,459.74978146362304,51,130.0,0.0057,ES4 데드크로스,7
UNH,UnitedHealth,2024-10-03,576.86926171875,2024-10-15,540.3044306030273,40,-1466.0,-0.0634,ES1 손절 -3%,8
ABBV,AbbVie,2024-10-14,186.2316235809326,2024-10-16,182.37406874084473,128,-497.0,-0.0207,ES4 데드크로스,2
NVDA,NVIDIA,2024-09-23,116.33642742156981,2024-10-21,143.51715156555176,37,1005.0,0.2336,ES2 익절 +20%,20
GOOGL,Alphabet,2024-10-14,164.29248529052734,2024-10-22,164.1431418914795,145,-25.0,-0.0009,ES4 데드크로스,6
LLY,Eli Lilly,2024-10-11,923.0127889404296,2024-10-23,892.6952173461914,25,-761.0,-0.0328,ES1 손절 -3%,8
PG,Procter & Gamble,2024-10-15,167.0956091003418,2024-10-24,163.92485453796385,132,-422.0,-0.0190,ES4 데드크로스,7
JNJ,Johnson & Johnson,2024-10-16,157.45288885498044,2024-10-30,153.62786508178712,148,-570.0,-0.0243,ES4 데드크로스,10
COST,Costco,2024-10-23,894.208684020996,2024-10-30,872.4927837524414,25,-546.0,-0.0243,ES4 데드크로스,5
MSFT,Microsoft,2024-10-22,422.98979745483393,2024-10-31,401.2501731262207,55,-1199.0,-0.0514,ES1 손절 -3%,7
AMZN,Amazon,2024-10-21,189.25907733154295,2024-11-15,202.4073906097412,29,380.0,0.0695,ES3 트레일링스탑,19
CRM,Salesforce,2024-11-06,304.866543182373,2024-11-15,322.45929190063475,77,1351.0,0.0577,ES3 트레일링스탑,7
NVDA,NVIDIA,2024-11-07,148.97788484191892,2024-11-15,141.78944984436035,131,-944.0,-0.0483,ES1 손절 -3%,6
GOOGL,Alphabet,2024-10-28,166.04536557006833,2024-11-21,166.61812719726564,133,73.0,0.0034,ES4 데드크로스,18
JPM,JPMorgan Chase,2024-10-07,205.83548214721677,2024-12-04,237.04668209838866,37,1153.0,0.1516,ES5 보유기간 초과,41
JNJ,Johnson & Johnson,2024-11-27,150.13701705932615,2024-12-04,145.08353100585938,1,-5.0,-0.0337,ES1 손절 -3%,4
WMT,Walmart,2024-10-14,79.43229636383056,2024-12-11,93.75787099456787,251,3592.0,0.1803,ES5 보유기간 초과,41
PG,Procter & Gamble,2024-11-15,164.1755624542236,2024-12-11,164.9009282684326,143,100.0,0.0044,ES4 데드크로스,17
COST,Costco,2024-11-06,895.4764910888671,2024-12-19,948.8937843017578,26,1385.0,0.0597,ES3 트레일링스탑,30
