stock_code,stock_name,entry_date,entry_price,exit_date,exit_price,quantity,pnl,pnl_pct,exit_reason,holding_days
003670,포스코퓨처엠,2023-08-29,454644.75,2023-09-01,430663.5,27,-647494.0,-0.0527,ES1 손절 -3%,3
005490,POSCO홀딩스,2023-08-30,539814.9375,2023-09-01,521200.53125,23,-428131.0,-0.0345,ES1 손절 -3%,2
034730,SK,2023-09-04,139207.46875,2023-09-07,134865.875,90,-390743.0,-0.0312,ES1 손절 -3%,3
005380,현대자동차,2023-09-04,163608.328125,2023-09-07,163520.984375,77,-6725.0,-0.0005,ES4 데드크로스,3
000660,SK하이닉스,2023-08-30,116856.3359375,2023-09-08,111277.7578125,107,-596908.0,-0.0477,ES1 손절 -3%,7
035420,NAVER,2023-09-13,217818.46875,2023-09-21,206044.5,57,-671116.0,-0.0541,ES1 손절 -3%,6
005930,삼성전자,2023-08-24,64701.89453125,2023-09-22,65271.12890625,196,111570.0,0.0088,ES4 데드크로스,21
066570,LG전자,2023-09-13,101613.0390625,2023-09-26,98199.9296875,123,-419812.0,-0.0336,ES1 손절 -3%,9
055550,신한지주,2023-08-28,31964.55078125,2023-10-04,31967.34765625,396,1108.0,0.0001,ES4 데드크로스,23
105560,KB금융,2023-08-24,47692.67578125,2023-10-05,48482.03515625,266,209970.0,0.0166,ES5 보유기간 초과,26
005380,현대자동차,2023-09-13,165792.09375,2023-10-13,164714.4375,75,-80824.0,-0.0065,ES4 데드크로스,17
034730,SK,2023-10-12,146966.859375,2023-10-13,141793.90625,84,-434528.0,-0.0352,ES1 손절 -3%,1
207940,삼성바이오로직스,2023-10-11,1114713.5,2023-10-20,1085500.375,11,-321344.0,-0.0262,ES4 데드크로스,7
003550,LG,2023-10-16,76267.359375,2023-10-20,73901.0703125,161,-380973.0,-0.0310,ES1 손절 -3%,4
034730,SK,2023-10-16,140223.5625,2023-10-20,134126.875,87,-530412.0,-0.0435,ES1 손절 -3%,4
105560,KB금융,2023-10-13,51195.57421875,2023-10-25,49205.64453125,240,-477583.0,-0.0389,ES1 손절 -3%,8
066570,LG전자,2023-10-10,102490.6953125,2023-10-27,99077.5859375,120,-409573.0,-0.0333,ES1 손절 -3%,13
000660,SK하이닉스,2023-10-06,118137.9609375,2023-10-31,114114.9765625,104,-418390.0,-0.0341,ES1 손절 -3%,16
028260,삼성물산,2023-11-03,101648.1328125,2023-11-09,110079.328125,49,413129.0,0.0829,ES2 익절 +8%,4
035420,NAVER,2023-11-03,196723.421875,2023-11-13,188972.234375,25,-193780.0,-0.0394,ES1 손절 -3%,6
105560,KB금융,2023-11-13,47848.87109375,2023-11-29,46763.453125,104,-112883.0,-0.0227,ES4 데드크로스,12
006400,삼성SDI,2023-11-20,457675.625,2023-12-04,436804.4375,26,-542651.0,-0.0456,ES1 손절 -3%,10
000660,SK하이닉스,2023-11-30,131384.296875,2023-12-05,123534.6171875,91,-714321.0,-0.0597,ES1 손절 -3%,3
005490,POSCO홀딩스,2023-11-09,430591.53125,2023-12-07,417968.3125,11,-138855.0,-0.0293,ES4 데드크로스,20
068270,셀트리온,2023-12-12,166152.71875,2023-12-15,154103.484375,71,-855496.0,-0.0725,ES1 손절 -3%,3
207940,삼성바이오로직스,2023-12-20,1105488.375,2024-01-05,1162377.125,6,341332.0,0.0515,ES3 트레일링스탑,9
105560,KB금융,2023-12-20,48120.2265625,2024-01-05,46401.6484375,3,-5156.0,-0.0357,ES1 손절 -3%,9
034730,SK,2023-12-05,155650.0,2024-01-08,153802.515625,75,-138561.0,-0.0119,ES4 데드크로스,21
005380,현대자동차,2023-12-08,162953.734375,2024-01-08,163481.953125,72,38032.0,0.0032,ES4 데드크로스,18
005490,POSCO홀딩스,2023-12-15,448825.03125,2024-01-08,439006.96875,26,-255270.0,-0.0219,ES4 데드크로스,13
028260,삼성물산,2023-12-08,118226.34375,2024-01-09,120330.015625,100,210367.0,0.0178,ES4 데드크로스,19
000660,SK하이닉스,2023-12-14,134131.6875,2024-01-09,135106.234375,89,86735.0,0.0073,ES4 데드크로스,15
005930,삼성전자,2023-12-12,70094.6640625,2024-01-11,70139.1171875,169,7513.0,0.0006,ES4 데드크로스,19
035420,NAVER,2024-01-09,226005.703125,2024-01-17,215665.578125,52,-537686.0,-0.0458,ES1 손절 -3%,6
